Practice_ID,Practice_Name,Practice_Type,Quarter,Year,Visit_Volume,Avg_Wait_Time_Min,Patient_Satisfaction_Score,No_Show_Rate,Followup_Adherence_Rate,Staff_to_Patient_Ratio,Provider_Productivity,A1C_Screening_Compliance,Total_Providers_FTE,Total_Staff_FTE,Unique_Patients_Seen
PRAC70694,Riley-Williams,Specialty,Q3,2023,4627.0,41.506551559781876,1.5225331022804411,0.021806548022997568,0.7129918012242354,0.05116179918993818,30.673036052441823,0.7798947395364533,4.0,8.0,
PRAC41454,Mckay Inc,Specialty,Q2,2023,4720.0,24.851331894275567,4.02056238547723,0.1967950251043319,0.5674618301926656,0.1384402399630826,16.65573313866217,0.9119621739090067,5.0,20.0,3667.0
PRAC76884,Phillips Inc,Specialty,Q4,2022,3014.0,22.147620758524955,2.815218584674667,0.1582972686766514,0.791328404489369,0.0687197760244337,24.52270671300247,0.8876439905235805,3.0,9.0,2511.0
PRAC19427,Dyer LLC,Primary Care,Q2,2021,2990.0,15.352365118127043,2.364340202059148,0.1588833353416893,0.5960180328213497,,21.167710517308134,0.9569030539744517,7.0,21.0,
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2021,1878.0,51.27902058544541,2.7746822268970095,0.20991705305341346,0.644876892998818,0.16208914903196758,17.129836584978396,0.9390162583622553,4.0,12.0,1561.0
PRAC78120,Smith PLC,Primary Care,Q3,2022,4760.0,53.04188612770883,3.078779442588057,0.10672053661906789,0.3680139114804431,0.0652962515114873,18.239237121441597,0.6817147296596265,3.0,9.0,3702.0
PRAC62562,Andersen-Gilbert,Specialty,Q2,2021,3248.0,53.92039459673199,3.717100066674469,0.19132110585789752,0.7794805173935516,0.2288204848815037,9.487915830191593,0.932013785883617,7.0,28.0,3086.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q1,2023,1638.0,43.67301694008768,2.521831378088402,0.2915478846926597,0.8269525194008441,0.3615819209039548,,,8.0,32.0,1843.0
PRAC70694,Riley-Williams,Specialty,Q3,2021,5994.0,48.22239047455963,3.587300051520205,0.36864993623347736,0.7039441616701654,0.020445252158109953,22.199459847263594,0.5091402499304694,1.0,3.0,3076.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q1,2021,3227.0,39.61850922226072,2.6222934491598293,0.0837947128030543,0.95,0.284247927358863,9.000893109296186,0.9124522098947062,8.0,24.0,2118.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q4,2023,2122.0,48.46796255915143,3.381300775213006,0.27300367467189235,0.6741286545468067,0.11863568956994562,17.82759188222533,0.8991054954922497,4.0,8.0,1717.0
PRAC76884,Phillips Inc,Specialty,Q4,2021,743.0,28.519825694366958,3.4163113831752394,0.05807337212692912,0.4437623716048933,0.4329004329004329,18.08673466374074,0.9820495490708043,5.0,10.0,436.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2022,3173.0,33.81193193338709,2.7952058986152872,0.0774277561125125,,0.24423337856173677,22.196883039209514,0.9271701571215273,6.0,24.0,2420.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2021,911.0,44.85093802370102,2.870626039472084,0.1246804659072571,0.6200306091897921,0.5617977528089887,17.032224664676228,0.7080859885834445,5.0,10.0,328.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2023,4588.0,38.268596830544155,3.2978746524788574,0.09192087649726696,0.824235922426942,0.14177693761814744,20.385451425831143,0.9348229435738217,5.0,15.0,2245.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2021,1929.0,32.363886722304855,2.0539582284932907,0.04085356391963644,0.5630900295229144,0.16882386043894204,14.711264122891526,0.9270191693227088,5.0,10.0,1404.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2021,671.0,32.13305528684066,2.721887396685391,0.11196775506754363,0.3367532953171766,0.6926406926406926,8.44980738278731,0.8562999174924679,4.0,16.0,494.0
PRAC78120,Smith PLC,Primary Care,Q2,2022,5739.0,39.66265768438946,3.615392673968386,0.11212102334838164,0.5622535996863165,0.08549038233198765,14.654191480737564,0.5947679136324934,6.0,12.0,2979.0
PRAC78120,Smith PLC,Primary Care,Q2,2021,3717.0,48.84577483994016,1.806742739837122,0.1323114493611789,0.5270862073031622,0.05029337803855826,28.26705151933246,0.7151913899317297,4.0,8.0,3711.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q2,2021,2005.0,36.335673483716356,3.1594464026605222,0.21824411417426398,0.6058797317870106,0.08086253369272237,15.121108505806323,0.9182883723443445,3.0,6.0,1515.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q1,2022,2120.0,,3.415186621744129,0.08183904599795029,0.95,,21.985680345278556,0.8376882418388947,2.0,6.0,1345.0
PRAC11464,Miles PLC,Primary Care,Q3,2022,1191.0,23.266305528248104,2.796614525676656,0.09829034947208244,0.43699527505643615,0.2164762477450391,14.051873665978228,0.9320636210310643,6.0,12.0,1311.0
PRAC48194,Shaw and Sons,Primary Care,Q2,2021,1026.0,48.78928836752276,1.655185594551492,0.16721461473561322,0.6861685000056597,0.3442622950819672,23.78676718505032,0.7186825222294925,7.0,14.0,808.0
PRAC62562,Andersen-Gilbert,Specialty,Q1,2022,1173.0,,3.4062959936319963,,0.7700060206673199,0.23952095808383234,15.876020230004023,0.9032386718543932,2.0,8.0,789.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2023,2772.0,33.39154852797342,3.1620568168494314,0.14454388951089858,,0.1306122448979592,25.57587066630927,0.9294672150020271,8.0,,3075.0
PRAC78120,Smith PLC,Primary Care,Q4,2023,5367.0,32.11171743776268,3.188264159019875,0.09685106625251254,0.6842249199412453,0.2188449848024316,26.560885843500515,0.7949718208081689,6.0,24.0,2776.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2023,2876.0,27.20952304058349,3.036709002872848,0.5,0.5968786558149162,0.19575856443719414,20.18296638727812,0.8139691792029216,6.0,24.0,2394.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2023,3525.0,28.552944049308802,2.9506497037214086,0.16255396737707498,0.8131667316454324,0.2616516762060507,15.277522598337297,0.8603429291768777,8.0,,2626.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2022,3786.0,22.011108011325703,3.510880808051102,0.312405892085381,0.9411355351172358,0.11855104281009879,21.758067866967185,0.8867369149098018,6.0,18.0,3629.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2022,6322.0,38.460955576326235,2.8186428378660673,0.2514157251852424,,,26.94313927885216,,6.0,18.0,3310.0
PRAC19427,Dyer LLC,Primary Care,Q4,2022,4653.0,39.36813328215259,4.023827174542872,0.11912541365643775,0.8560631134066239,,20.82096736759996,0.92505143620066,4.0,8.0,2554.0
PRAC70694,Riley-Williams,Specialty,Q1,2023,3254.0,33.79115683760499,2.519907800350166,,0.8249671131050839,0.2028169014084507,14.731116019772262,0.8980543967414678,6.0,24.0,2613.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2023,882.0,37.74624727587033,3.796249725658321,0.09779090599707821,0.7805927064537614,,18.34535824862146,0.7045386874250468,4.0,12.0,762.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2021,1794.0,28.066636264398312,3.4577142942955703,0.048749216422093886,0.6585404111133492,0.11204481792717086,21.082172495148484,0.9814182422569794,4.0,8.0,1744.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2022,1014.0,47.601704931574574,1.6103421000353841,0.13999620439479812,0.8607888705674337,0.3465703971119134,20.62227515231756,0.5,8.0,16.0,980.0
PRAC76884,Phillips Inc,Specialty,Q4,2022,3397.0,30.76835697604338,3.3923476399387953,0.2011096218682653,0.3,0.15665796344647517,17.841738853298484,0.7749708606214035,4.0,16.0,2515.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2023,4189.0,28.034518188982,3.1923197469603486,0.1296075280568953,0.4807976800224155,0.012575979878432194,16.34147253750248,0.8589694830010215,1.0,2.0,4146.0
PRAC76884,Phillips Inc,Specialty,Q2,2021,2042.0,30.689606884951516,,0.20658481054646877,0.5483916463793774,0.13544018058690746,22.937934571122973,0.9097509515510758,5.0,10.0,1961.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2023,5321.0,31.42133538745273,1.5762963242976165,0.2868869292066124,0.9363294737713543,0.26011560693641617,6.784092175264513,0.919702827852765,9.0,36.0,3147.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2021,2317.0,60.93760661136586,3.1921556456879947,0.16040276695800415,0.7615910307535575,0.21712907117008443,22.255001852099262,0.9802503264901073,9.0,18.0,1686.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2023,3208.0,31.022167746993652,3.4864885695455836,0.17565024028798373,0.5327930003656437,0.03228410008071025,24.98320487507491,0.7582824125182318,2.0,4.0,3025.0
PRAC31665,Lamb-Jones,Specialty,Q2,2022,1626.0,35.14000365498022,2.8023721903686214,0.29512175099757865,0.8611751250137188,0.3263086335825969,23.513265076809738,0.577521296312268,4.0,16.0,1073.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q2,2022,1603.0,34.261506734970055,2.533693237529851,0.03619581504358239,0.7452044467839204,0.3641618497109827,13.568102286813623,0.9101130277954939,7.0,21.0,1306.0
PRAC19427,Dyer LLC,Primary Care,Q4,2021,3074.0,38.81110724599823,3.032105918397353,0.17780361977902945,0.8589157824546461,0.034119988626670456,22.9974665479627,0.9194285728267454,1.0,4.0,2924.0
PRAC62562,Andersen-Gilbert,Specialty,Q4,2021,4026.0,40.93832659872264,2.302077543051493,0.024737649614198075,0.5608246341973857,0.06698089804018853,23.566803877833767,0.8865263376043797,3.0,,3014.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q1,2023,4897.0,40.918533997104575,1.6239100096851087,0.26481913174909083,0.5762854960613876,0.11281729865246005,25.747754978808857,0.834020882692763,3.0,,2432.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q1,2023,1118.0,26.357764729792194,3.931859585681364,0.16085026314789594,0.7812698783515443,0.5183585313174945,14.292933775144114,0.8458327261161518,4.0,16.0,653.0
PRAC78120,Smith PLC,Primary Care,Q4,2022,2374.0,50.67948800431404,3.2332673747100458,0.30533531676649706,0.7126330195646593,0.15088013411567477,19.917204941701357,0.7207216833289497,4.0,12.0,1452.0
PRAC70694,Riley-Williams,Specialty,Q2,2021,1314.0,28.2276640446216,3.867697974278725,0.412003137122265,0.6736880953484558,0.19823788546255508,17.187571981717255,0.8374749089849389,3.0,9.0,993.0
PRAC38934,"Banks, Chapman and Johnson",Specialty,Q2,2022,1589.0,46.35398511961091,2.4525838473468005,0.31631859037665827,0.5383320934663761,0.15645371577574968,10.085833997721755,0.8013619675925839,4.0,12.0,1914.0
PRAC76884,Phillips Inc,Specialty,Q3,2021,1569.0,34.54657281546907,3.027784875213476,0.01882839761387416,0.9036171098697241,0.21319796954314718,18.41158322234123,0.8226342879458066,7.0,14.0,1291.0
PRAC76884,Phillips Inc,Specialty,Q1,2021,1012.0,38.1800761003979,2.26778749408937,0.07312259641517971,0.309513083457331,0.23851590106007067,23.407790013776136,0.9501173139526569,,9.0,
PRAC76884,Phillips Inc,Specialty,Q4,2022,3359.0,34.711757637809214,3.0886299148613947,0.23697556444865886,0.73635737270448,0.015030060120240482,17.49946247868769,0.8551707201687607,1.0,2.0,2946.0
PRAC62562,Andersen-Gilbert,Specialty,Q4,2021,1697.0,42.58264383234192,3.006115307783201,0.1459554482211153,,0.2859412231930103,15.383538250184984,0.8875663616121298,6.0,12.0,860.0
PRAC78120,Smith PLC,Primary Care,Q1,2023,865.0,21.19753841290287,2.7486241288217395,0.06439483641600574,0.84448609412765,0.45112781954887216,,0.7507178852272478,4.0,12.0,659.0
PRAC70694,Riley-Williams,Specialty,Q1,2022,1968.0,31.180383355350294,3.4640193420654573,0.33983462777219386,0.7884551461779064,0.251865671641791,17.39266870790182,0.8862541066994608,6.0,18.0,1469.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2023,4510.0,29.75752592982948,3.1018349775230454,0.046664519314492704,0.45857037329689077,0.14037433155080214,26.148237799367465,0.8599051094131616,7.0,21.0,2810.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2023,3575.0,31.18079991016512,3.897593067070463,0.1689572778216297,0.4541029232221829,0.12995049504950495,14.914454028514246,0.9594579976088479,7.0,14.0,2516.0
PRAC19427,Dyer LLC,Primary Care,Q4,2023,5293.0,31.122661673244103,,0.334111429212584,0.8428688006315403,0.0526085050416484,19.305881810331005,0.7129079298434886,2.0,8.0,2984.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q4,2022,2380.0,29.845594585297576,,0.19570998090183153,0.8902581374390514,0.1743510267338241,26.421783536538523,0.909334299237271,,15.0,2083.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q2,2021,786.0,32.773471001131924,,0.16777265490369092,0.5488301195605767,0.11749347258485639,20.76646333546612,0.6783812936911999,1.0,3.0,646.0
PRAC70694,Riley-Williams,Specialty,Q2,2023,3762.0,25.526840667221514,1.9352806284197217,0.12001162379627404,0.6572866666398286,0.12409513960703206,24.78381999016299,0.9144707290516928,4.0,16.0,2512.0
PRAC76884,Phillips Inc,Specialty,Q1,2022,698.0,,,0.34219785787522794,0.4916374891318152,0.4986149584487535,16.969582827705548,0.5,4.0,12.0,624.0
PRAC76884,Phillips Inc,Specialty,Q4,2022,2315.0,45.46887925234654,2.9304326856882694,0.16078018690246187,0.6928782563758547,0.3344170924291686,21.875427425694582,0.9150358150107876,8.0,24.0,1892.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q3,2023,1344.0,55.12408983529651,1.844596616207928,0.11287928396921634,0.9440061877058894,0.48,25.63092166498344,0.7911698535402278,7.0,28.0,1493.0
PRAC76884,Phillips Inc,Specialty,Q1,2021,2967.0,30.874842999972266,3.5807467420286385,0.342444726484554,0.8766591262051368,0.29871977240398295,27.93705244662574,0.7114426922143983,7.0,21.0,1811.0
PRAC76884,Phillips Inc,Specialty,Q1,2023,3192.0,40.88536778504885,3.622641806813525,0.08195867563481854,0.8832124253783327,0.04555808656036447,21.161439877043072,0.766888892250347,2.0,4.0,
PRAC62134,Allen LLC,Primary Care,Q2,2023,4331.0,36.33059887056332,4.278732034528326,0.13516384341103943,,0.17134697762970014,,0.7352124720607296,6.0,24.0,3188.0
PRAC78120,Smith PLC,Primary Care,Q1,2023,3229.0,49.4256477391837,2.7391921513206596,0.19257036939865405,0.9104271517760489,0.13909011880614314,20.239701572411274,0.8265059175273509,4.0,16.0,2878.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2023,6985.0,37.93391305936856,3.772571988313032,0.5,,0.10114632501685772,26.69981660843294,0.7642212818214222,5.0,15.0,2737.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2022,2882.0,44.3143726364818,3.1609555489280434,0.36066475287996036,0.6989257701448505,0.12141652613827994,24.823921836840526,0.962116613710956,4.0,12.0,
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2022,2251.0,44.1671628186051,2.2119455090450764,0.0654175403030042,0.8369258275848296,0.02903225806451613,23.97545275461385,0.8429270876353425,1.0,3.0,2742.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2022,3474.0,53.682118140777945,2.8761676248132533,0.11943513576742514,0.5475809467560002,0.15079586707623568,20.016756791649883,0.8064577313307464,9.0,18.0,2964.0
PRAC78120,Smith PLC,Primary Care,Q3,2022,1131.0,29.484153028462288,2.6069886040971286,0.12281924411086552,0.7716174634250161,0.6079797340088664,17.94907699755683,0.9058930158864358,8.0,32.0,1142.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2023,,53.267495212564,3.0138619829164384,0.06497230021519884,0.7963989579227602,,29.32688587471433,0.909148100353152,4.0,16.0,1514.0
PRAC78120,Smith PLC,Primary Care,Q2,2022,755.0,30.014342006920153,2.705057713458146,0.14333394402983565,0.9198571204429398,0.7672634271099744,,0.8025499637438983,5.0,20.0,690.0
PRAC19427,Dyer LLC,Primary Care,Q3,2022,1181.0,30.48002478898891,2.8458911676804486,0.18218163384888847,0.8572693654730998,0.10446894950667442,23.419075919665346,0.9700571510645509,2.0,6.0,1102.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q4,2022,,47.45346521854645,2.3706869293822663,0.3474961403374689,0.7154733753746513,0.21052631578947367,26.554655217551595,0.7301339968923847,3.0,6.0,648.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2023,1264.0,63.30177909241994,2.6275072292698507,0.21213858977430852,,0.5393258426966292,20.274711996106554,0.642470192093945,8.0,24.0,1077.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2023,2382.0,39.37786156204183,2.737242861576692,0.1934743606059887,0.5842848327821815,0.081374321880651,25.35959084969285,0.6160178629689317,3.0,6.0,1461.0
PRAC78120,Smith PLC,Primary Care,Q4,2022,3750.0,53.45049133992285,,0.03480432853073598,0.8765616071786959,0.22304832713754646,14.599309028289952,0.762265654183172,6.0,18.0,2132.0
PRAC52907,Thomas-Steele,Urgent Care,Q2,2021,3870.0,49.1032948139001,2.9575041080482722,0.030902130804637103,0.6872781342555133,0.11531069827033953,20.46795985538967,0.8098575650555303,6.0,18.0,
PRAC62562,Andersen-Gilbert,Specialty,Q3,2021,1874.0,39.037803095901836,3.9916159800571727,0.3738351305052795,,,19.16599375695684,0.7251865132957083,1.0,2.0,1607.0
PRAC62562,Andersen-Gilbert,Specialty,Q1,2022,3806.0,37.53370234425981,2.932485911607799,0.06986996978676338,0.8808746519264274,0.16328999092833382,14.551982113997493,0.7939543203548415,6.0,18.0,2581.0
PRAC33171,Navarro-Ramos,Primary Care,Q3,2023,1446.0,24.891059788235328,2.8543646550721657,0.12319789890335779,0.6020009622700944,0.31599736668861095,16.29208140033149,0.7762032577597052,4.0,16.0,1188.0
PRAC62562,Andersen-Gilbert,Specialty,Q2,2021,3134.0,45.722203738448485,3.2044882097593073,0.1968075044073765,0.6927669467647444,0.22720100978226568,16.465357466830604,0.9301918863146489,6.0,24.0,2281.0
PRAC78120,Smith PLC,Primary Care,Q2,2021,2740.0,41.79664695931613,2.5947980321655457,0.09522419588622262,0.7291218848505481,0.16304347826086957,18.337134352108137,0.8793421987998893,4.0,16.0,2330.0
PRAC76884,Phillips Inc,Specialty,Q3,2021,1208.0,36.66341829282002,4.542642579121308,0.10391106191159002,0.6881667697896743,0.36511156186612576,18.348386111050296,0.91880579803675,3.0,12.0,660.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q2,2023,2981.0,56.6091376428343,,0.2213980174057898,0.3,0.14841688654353563,15.230413342776739,0.8517965827878932,5.0,15.0,1986.0
PRAC70694,Riley-Williams,Specialty,Q4,2023,4332.0,35.251955544816276,3.6601394347312666,0.3706349361188843,0.9027227275406958,0.05723825423324588,25.051057001984972,0.870684338300613,2.0,8.0,2946.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2023,2075.0,33.288261503706636,3.3082193849535586,0.05685522157480797,0.7486153332336557,0.49612403100775193,25.53430734146764,0.8630900656895582,8.0,32.0,1480.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2022,7158.0,51.05496226137893,3.5936289490352853,0.09496253967688968,0.9358642543351635,0.08393564933550944,21.586902456842445,0.9079694789898856,4.0,,3249.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q3,2021,3063.0,17.07116436410522,2.522275441440228,0.040788929416802094,0.5458633591304874,0.12379642365887207,18.45324659244975,0.7554328254189236,4.0,12.0,2245.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q2,2022,2636.0,55.416178411893156,,0.17504632351452942,0.5311401097637393,0.15535097813578827,18.95296863382897,0.6360223112000507,6.0,18.0,2578.0
PRAC70694,Riley-Williams,Specialty,Q3,2023,1691.0,34.60139080835729,3.8763892223408423,0.13131724779590218,0.5793811819345716,0.16216216216216217,23.210098551580785,,5.0,10.0,1153.0
PRAC90708,Curry-Cook,Specialty,Q2,2023,4976.0,39.41947160058488,4.082344433080333,0.1828632867336217,0.333120101651618,0.0897052541648868,23.836123718855088,0.8255929266644406,7.0,14.0,
PRAC41454,Mckay Inc,Specialty,Q3,2021,3479.0,34.59255722609618,3.550555050776578,0.24628282560164885,0.5701000867683664,0.11911064055055584,19.74080664387983,0.8048965332617066,5.0,15.0,2911.0
PRAC70694,Riley-Williams,Specialty,Q4,2021,3711.0,41.447372712708294,2.462201227797023,0.16743120664738784,0.7983554687134012,0.14737991266375544,14.430244957829196,0.9786560859332892,9.0,18.0,3192.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q2,2022,3654.0,43.65246923521762,2.5637084764253926,0.09513803197459084,0.40925435092395784,0.1360544217687075,16.01265468360263,0.8355734908463779,4.0,16.0,3167.0
PRAC70694,Riley-Williams,Specialty,Q3,2021,2566.0,59.96514879148794,3.8510915358296396,0.14462288553326844,0.7330856978038645,0.048859934853420196,18.939999308256958,0.8878359442293723,1.0,4.0,2015.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q1,2021,5852.0,45.05008092682933,2.9310729853278077,0.1518966647386182,0.9136592553785856,,10.649760987942145,0.70121542843373,4.0,12.0,3971.0
PRAC76884,Phillips Inc,Specialty,Q4,2023,5622.0,42.915281191970365,3.4571081879824597,0.20304885316140708,0.7083544711408957,0.18699910952804988,14.321472443226344,0.9123311828275004,7.0,28.0,3128.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2022,3240.0,27.7557328434256,3.6758609590103752,0.09181229062544473,,0.2362204724409449,19.15991056254259,0.7861239067121124,6.0,24.0,2509.0
PRAC70694,Riley-Williams,Specialty,Q1,2021,1996.0,37.74562231310477,4.785485732478827,0.23095401757859776,0.48133162330185836,0.22181146025878004,15.892039834993938,0.7458968484819752,4.0,12.0,997.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2021,2212.0,41.443994631652984,3.7842532290871524,,0.6774035104058056,0.18497109826589594,25.46277582973276,0.910930654435866,4.0,16.0,2187.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2021,3457.0,44.87143391604785,2.6134515013452244,0.3054834215450394,0.7713359950336922,0.15018773466833543,29.274107565785986,0.883926728977353,4.0,,2470.0
PRAC19427,Dyer LLC,Primary Care,Q4,2021,,41.81404131784089,2.6682656168164,0.062084402991337835,0.6107157659420015,0.14374700527072354,16.074658025826437,0.7315173253979421,5.0,20.0,3455.0
PRAC70694,Riley-Williams,Specialty,Q1,2023,3427.0,30.33230243615298,1.4162240397832229,0.17693625065529087,0.7018348617742761,0.04402054292002934,27.91856794039203,,3.0,6.0,2549.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q2,2023,1823.0,50.150432920092484,2.087778717251566,0.04552782587157109,0.6280790995166207,0.1854714064914992,7.6404026821424935,0.5897436912673251,4.0,12.0,1257.0
PRAC6293,Archer Ltd,Primary Care,Q3,2023,2048.0,47.6847890805445,2.815251252000636,0.0392456342843475,0.6289604942854746,0.27359781121751026,16.588933673579916,0.8381437719251189,5.0,20.0,1436.0
PRAC74965,"Lee, White and Wheeler",Primary Care,Q4,2021,892.0,,2.7740118408034133,0.08904470358642984,0.928616541826609,0.6495263870094723,8.188529019603692,0.8825119124568757,4.0,16.0,649.0
PRAC19427,Dyer LLC,Primary Care,Q4,2022,732.0,30.572376758917166,3.2252529291952654,0.06634646048628946,0.7365939152687094,0.6114130434782609,19.63229070010945,0.9228923168506737,5.0,15.0,588.0
PRAC19427,Dyer LLC,Primary Care,Q3,2021,3381.0,30.62865435622322,3.061715530698599,0.190682025835539,0.6197818450574772,0.16962843295638128,22.718130252646098,0.8961575072701238,7.0,21.0,3080.0
PRAC38934,"Banks, Chapman and Johnson",Specialty,Q3,2023,4031.0,42.56069656627111,3.2163193204490343,0.16938188588679787,0.4081489821709171,0.04060455673358899,24.417171162979958,0.885453983199461,3.0,6.0,3327.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2021,2086.0,42.315854627088015,2.0855605349109205,0.05435957091389106,0.6095601680469881,0.158311345646438,17.33356126646016,0.8467536954594762,4.0,16.0,1835.0
PRAC70694,Riley-Williams,Specialty,Q1,2023,3384.0,38.147575732780794,2.7117390039874043,0.1424041038566797,0.8283939262974618,0.09477009477009476,17.716466243710986,0.8686049197204821,3.0,9.0,1855.0
PRAC23611,Adams Group,Primary Care,Q3,2021,1784.0,40.859617129058066,4.0832790472376415,0.26738941715816017,0.35145888537169073,0.12340036563071298,22.937203880138387,0.7452556496443156,3.0,9.0,1368.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q1,2022,1626.0,45.01532867554102,2.26099643017106,0.08205560479096773,0.6638008776360664,,18.94857396771091,0.5341921966883807,6.0,24.0,1010.0
PRAC19427,Dyer LLC,Primary Care,Q2,2021,2779.0,50.153836072959606,1.7313709934381722,0.15196064647250718,0.5826603505909685,0.11571841851494696,23.210178754328535,0.7744830818926804,,12.0,1958.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q3,2023,3106.0,23.063151606268647,3.87707987324628,0.2217946086059579,0.7679583533371721,0.07810240092565808,29.82562599694113,0.6595841201804741,3.0,9.0,2520.0
PRAC78120,Smith PLC,Primary Care,Q2,2022,2435.0,33.89278138874559,2.9322483988053385,0.0631498109785701,0.8781464101028178,0.21593090211132437,16.40253467339057,0.8398219715500529,5.0,15.0,1603.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2021,2692.0,48.06668550011304,2.3823107579796785,0.08845369136744106,0.7008661005806075,0.17462165308498254,21.624789204410657,0.926652501505974,5.0,20.0,2481.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q4,2021,4252.0,32.27707709257178,2.631969922666266,0.1799832407554419,0.7398589887236949,0.298083747338538,14.69045744577491,0.6283121336033807,7.0,28.0,2404.0
PRAC62562,Andersen-Gilbert,Specialty,Q4,2023,1735.0,25.561648416999777,3.805656447307283,0.11806365786509455,0.7649081211971114,0.30371203599550056,14.587513305326956,0.6000791597432841,6.0,18.0,1325.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q1,2021,4834.0,42.780306629839444,,0.23874119975680655,0.4900696895511885,0.14823965410747375,24.504086937691984,0.8930778664833232,8.0,24.0,2918.0
PRAC37216,"Eaton, Ryan and Hodge",Specialty,Q3,2022,2085.0,27.16508583140974,3.334567636361559,0.4643060352344578,0.741992208085405,0.16136261766024207,19.724129993450447,0.7834340132376264,6.0,12.0,1915.0
PRAC6293,Archer Ltd,Primary Care,Q4,2023,1817.0,46.768040707562555,2.609467681996988,0.3021395133445678,0.7046801521531794,0.12717253073336157,20.920338731673233,0.8155394837148069,5.0,10.0,1814.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2021,1268.0,56.664689445898645,2.952076554842904,0.19433754751823315,0.584782192058378,0.67524115755627,21.863925003089964,0.8028515531564366,7.0,28.0,937.0
PRAC70694,Riley-Williams,Specialty,Q4,2023,3546.0,55.18590748950564,1.881650939984452,0.11241102032952803,0.3,0.0646861523718256,24.061112121079027,0.9232339944314224,3.0,9.0,3126.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q2,2023,832.0,33.11730574338276,3.4693621736031868,0.21205295935747664,0.7083233944631061,0.4178272980501393,22.687493367886557,0.5585460620049126,5.0,15.0,907.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q3,2023,1044.0,45.97016587725933,4.527359057989228,0.02117901760138066,0.5915161823864443,0.49180327868852464,19.17967032473838,0.7702851567770677,8.0,16.0,834.0
